X,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62
LY6D,0.5185,-0.864166666666667,1.35883333333333,2.4495,1.001,0.188666666666667,0.815666666666667,1.9395,0.0655,1.83833333333333,0.574166666666667,-0.270833333333333,0.0186666666666667,3.5335,2.23133333333333,2.92716666666667,3.09383333333333,1.99,0.935833333333333,2.65666666666667,-0.2005,-0.384666666666667,0.895666666666667,0.9505,2.6315,2.70016666666667,2.19533333333333,1.83666666666667,2.25933333333333,2.33516666666667,0.490833333333333,-0.0893333333333333,0.616166666666667,1.85033333333333,2.15333333333333,2.13383333333333,2.569,0.4915,3.6945,1.368,0.723,2.03466666666667,1.15183333333333,3.7165,1.21233333333333,1.258,1.47066666666667,1.81316666666667,2.47633333333333,2.49783333333333,1.40466666666667,-0.4855,-0.154166666666667,3.46716666666667,1.84733333333333,-0.791333333333333,0.751833333333333,2.10133333333333,3.129,2.134,0.716,-0.634333333333333
CPT1A,-0.32525,-0.0155,0.03925,-0.6005,-1.26875,-0.0355,-0.67375,-0.6785,-1.10425,-0.43825,-1.07125,-0.22575,-0.473,-0.917,-1.73925,-0.74325,-1.20325,-0.39575,-0.7925,-0.1925,0.595,-0.50275,-0.47025,-0.81975,-1.4385,-0.47325,-1.64175,-0.362,-1.84625,-0.945,-1.25425,-0.3705,-0.74675,-0.47425,-0.95975,-2.1195,-2.14325,-0.70425,-0.076,-0.66,-0.133,-0.22425,-0.8275,-0.87,-1.87525,-0.96375,-0.23425,-0.98975,-1.69575,-0.63225,-1.01825,-1.3345,-0.4935,-0.5105,-0.60225,-0.96225,-0.65175,-0.336,-1.159,-1.178,-0.591,0.21225
MRPL36,-0.690166666666667,-0.591166666666667,-0.674333333333333,-0.722666666666667,-0.707666666666667,-0.387,-0.396166666666667,-0.915666666666667,-0.603833333333333,-0.836666666666667,-0.714333333333333,-0.466333333333333,-0.7935,-0.640666666666667,-0.8175,-0.797,-0.441166666666667,-0.751,-0.660666666666667,-0.739833333333333,-0.5515,-0.384333333333333,-0.652,-0.4495,-1.10233333333333,-0.6785,-0.735833333333333,-1.06533333333333,-0.9785,-0.926833333333334,-0.538833333333333,-0.693166666666667,-0.329833333333333,-0.953333333333333,-0.996833333333333,-0.794,-1.00516666666667,-1.12683333333333,-0.582666666666667,-0.757833333333333,-0.863833333333333,-1.0565,-0.748333333333333,-0.445833333333333,-0.869,-0.524,-0.6095,-0.856666666666667,-0.7365,-0.728166666666667,-1.0615,-0.651833333333333,-0.5555,-1.03416666666667,-0.774666666666667,-0.352333333333333,-0.781833333333333,-0.513833333333333,-0.361666666666667,-0.946333333333333,-0.817666666666667,-0.2975
FBXO6,0.216166666666667,0.781333333333333,-0.0131666666666667,-0.179,0.515833333333333,0.655,0.382833333333333,0.123833333333333,0.122666666666667,0.171,0.0548333333333333,0.889333333333334,0.604166666666667,0.265833333333333,0.353,-0.402833333333333,0.0373333333333334,0.737833333333333,-0.0891666666666667,0.182333333333333,0.687,0.596166666666667,0.600333333333333,0.175,0.239833333333333,0.396166666666667,-0.0341666666666667,0.319833333333333,0.160166666666667,0.335166666666667,0.064,0.5285,0.624666666666667,0.260833333333333,0.165166666666667,-0.933833333333333,-0.950833333333333,-0.277333333333333,-0.101333333333333,0.452,1.17016666666667,0.25,0.262,-0.5724,0.781666666666667,0.471,0.8025,0.672666666666667,0.084,-0.0818333333333334,0.250333333333333,1.287,0.871333333333333,0.4335,0.763333333333333,1.18333333333333,0.897833333333333,0.850333333333333,0.288833333333333,0.263166666666667,0.242833333333333,0.8585
CX3CR1,0.234125,-1.644,0.83175,0.167625,0.3515,-1.91775,-0.5215,0.8275,-0.28875,0.031,0.104625,-1.223625,0.607875,0.17525,0.446375,-0.2825,-0.044625,-0.832,0.660125,-1.78525,-1.712,-1.93075,-0.25475,-0.6745,-0.529375,0.264,-0.55075,-0.853,0.065125,-0.731875,0.791,-1.807125,-0.38725,0.191125,-0.183625,-0.65175,-0.19425,0.34625,0.541625,-0.742875,0.0885,-0.3505,-0.71975,-1.305375,0.061625,-0.76425,0.368125,-0.305125,-0.715875,1.072375,-0.158125,-1.7585,-2.9375,-0.23325,-0.046,-2.7755,-0.428875,-1.333125,-1.032,0.46575,-0.070875,-1.34275
PLP1,-2.19325,-0.535,-1.04575,-1.30525,-2.3485,-1.4845,-1.551,-0.92125,-0.719,-0.374,-0.56525,-2.5085,-2.527,-1.10475,-1.9495,-1.93025,-1.90325,-2.47375,-2.24725,-2.39275,-1.405,-0.979,-2.518,-1.571,-1.714,-1.83175,-1.07975,-1.928,-2.20275,-1.623,-2.3035,-0.2225,-3.02275,-2.682,-2.55925,-1.2415,-2.2245,-1.043,-2.62225,-2.089,-2.21675,-2.28775,-1.432,-0.5205,-3.09425,-1.42975,-2.2935,-2.092,-1.76025,-2.3395,-2.315,-0.77975,-1.85275,-2.906,-2.01625,-1.699,-2.18325,-1.90175,-2.04675,-3.06425,-2.31475,-0.17075
COMMD6,1.4108,0.9495,1.1277,1.4422,1.1132,0.9771,0.8971,1.169,1.3447,1.0845,1.2307,1.1349,1.4725,1.3838,1.5462,2.8529,2.9257,1.7125,0.6635,1.448,1.2666,1.5846,1.3285,1.2284,1.9871,1.2585,0.3948,1.6005,0.9174,0.4644,1.6248,1.4205,1.4205,1.6965,1.749,1.8012,1.8714,1.8143,2.3626,1.8579,1.4724,1.2226,0.7743,1.2658,1.9307,1.7259,1.45,2.0547,1.3851,2.203,1.6696,1.4179,1.9105,1.209,2.3744,1.9096,1.0757,2.2561,2.539,1.8918,1.9438,2.8396
PTCHD1,1.98575,-1.602875,2.74625,3.414375,2.145375,1.906875,1.669625,3.52675,1.38975,3.323875,2.020625,0.899375,3.376,2.80475,1.931375,2.440125,0.19475,1.77225,2.297875,3.9175,0.159625,-1.400875,3.554875,1.60925,3.4355,2.777875,2.534875,1.82225,2.972125,2.653875,2.10775,2.34325,1.612375,3.948375,1.797875,2.839375,1.99325,1.779,3.771,1.88225,2.193375,2.87375,0.329375,-0.88275,3.123,-0.66725,1.516125,3.603375,1.976375,3.529875,2.572,-3.12271428571429,-0.709,3.6625,2.965625,-1.311375,2.579625,1.1725,2.118875,1.75,2.22525,-1.4575
ZNF391,0.6315,0.126,-0.4335,0.4925,0.2625,0.249,0.449,0.5595,0.683,0.3065,0.5585,0.471,0.9875,0.2415,-1.924,0.497,0.309,-0.0105,0.8575,0.7205,0.6135,0.518,0.1035,0.199,0.017,0.3065,-0.375,-1.0155,-0.502,-0.3865,0.072,0.328,0.734,-0.1015,0.04,-0.834,0.049,-1.3735,-0.534,-0.424,-0.265,-1.481,-0.109,-1.2575,-0.86,0.274,0.046,0.3045,0.4335,-0.067,-0.37,0.528,0.748,0.16,-0.0415,1.1585,-0.3265,0.693,-0.6015,-0.112,-0.00549999999999999,0.1155
FAM10A5,0.6285,0.404,0.38725,0.74775,0.515,0.42925,0.66825,0.67625,0.4225,0.70225,0.55925,0.4725,0.70575,0.84575,-0.2685,0.073,0.011,0.14125,1.05175,0.84675,0.15775,0.452,0.31225,0.56775,0.34225,0.4375,0.60175,-0.255,0.38825,0.29425,0.47925,0.22225,0.647,0.72575,0.15875,0.512,0.8605,0.97975,0.14625,-0.04575,-0.16975,0.0725,-0.134,-0.44125,0.056,0.02025,0.06825,0.02475,0.6115,0.1255,0.40125,0.52575,0.41875,0.167,-0.02975,0.20975,-0.006,0.22375,-0.52775,-0.2685,-0.05725,-0.131
MAGED1,0.04075,-0.287125,0.556,-0.485625,1.5945,0.0995,0.564625,0.309125,0.156125,0.541125,0.583375,-0.577875,0.267,0.887625,-0.341375,-1.164125,-0.782375,-0.105625,0.3305,-0.528375,-1.230625,-0.788,-0.564625,-0.097375,-0.64775,-0.108875,-0.034,0.311875,-0.1125,0.445,-0.277125,-0.213625,-0.597375,-0.2115,-0.420375,-0.2555,-1.104375,-0.71975,-1.30275,-0.928125,-0.341,-1.12675,-0.926375,-1.174375,-0.89475,0.063125,-0.429625,-0.64025,-0.0365,0.064,-0.55525,-1.23375,-1.93425,-0.81925,-0.66925,-0.681625,-0.894125,-1.08075,-0.655375,-0.6335,-0.586,-1.207625
KIAA1432,-0.2315,-0.154,-0.293,-1.1235,-0.2865,-0.3965,0.258,-0.003,-0.666,-0.4015,-0.0435,-0.274,-0.1955,-0.135,-2.885,-0.7675,-0.249,-0.06,-0.1575,-0.714,-0.1235,-0.3615,-1.253,-0.366,-1.589,-0.259,-1.3945,-0.411,-1.3795,-0.6115,-0.724,-0.00600000000000001,-0.6755,-1.26,-0.983,-1.626,-1.599,0.275,-0.8605,-1.0965,-0.8435,-1.84,-0.6485,-2.051,-0.5215,-0.762,-0.5925,-1.0025,-0.311,-1.0655,-1.2705,-0.6975,-0.9585,-1.6005,-0.7415,-0.0815,-1.118,-0.7075,-0.65,-1.4085,-0.989,-0.1205
ROR1,-0.269625,0.12325,-0.129,-0.216,-0.564875,-0.41575,-1.081125,0.1365,-0.576875,0.1975,-0.43,-0.120625,-0.33575,-0.375875,0.028875,-0.504,-0.396625,-0.55375,-0.789,0.034375,-0.080875,-0.065625,-0.3165,-0.6705,-0.253,-0.15875,-0.406375,0.00425,-0.046,-0.12675,-0.734125,0.48325,-0.693,-0.2955,-0.35,0.00625000000000001,-0.48975,-0.324,-0.7205,-0.712625,-0.40725,-0.426,-0.346,-0.6675,-0.34875,-0.025125,-0.617,-0.190875,-0.252375,-0.22775,-0.433875,-0.325875,-0.667,-0.311125,-0.457625,0.1625,-0.2775,-0.437875,-0.7375,-0.34425,-0.407375,-0.17625
SAMD4B,-0.0735,0.03825,0.089,-0.47525,-0.185,0.00325000000000002,-0.418,-0.1565,-0.037,-0.0575,-0.14775,0.167,-0.17075,-0.17675,-2.19575,-0.47825,-1.00275,-0.40175,-0.74475,0.185,-0.2115,0.24675,-0.1995,-0.063,-0.11125,-0.1385,-0.29775,0.1975,0.115,-0.40825,-0.744,0.336,-0.09525,-0.312,0.2335,-1.69825,-0.571,-1.2425,-0.85625,-0.6955,0.16475,0.11375,-0.149,-1.2545,0.04675,-0.163,-0.28625,-0.00325,-0.2905,-0.5315,0.221,-0.08725,-0.1865,0.03175,0.0205,0.12525,0.6895,0.045,-1.73325,-0.67475,-0.09075,-0.66325
HNRNPU,-0.337272727272727,-0.537045454545455,-0.149545454545455,0.231363636363636,-0.157909090909091,-0.465909090909091,-0.407727272727273,-0.308545454545455,-0.529818181818182,-0.476863636363636,-0.342409090909091,-0.557045454545455,-0.4255,-0.353227272727273,-0.0834545454545455,0.3255,-0.0688181818181819,0.0160909090909091,-0.475590909090909,0.0530909090909091,-0.145272727272727,0.0370909090909091,-0.1565,-0.152863636363636,-0.3665,-0.265318181818182,-0.573227272727273,0.0625909090909091,-0.600863636363636,-0.440772727272727,-0.318727272727273,-0.322363636363636,-0.433818181818182,-0.282727272727273,-0.360590909090909,-0.377954545454545,-0.466590909090909,-0.197045454545454,-0.182454545454545,-0.171636363636364,-0.147318181818182,-0.283590909090909,-0.464045454545455,-0.182909090909091,-0.261272727272727,-0.294363636363636,-0.267727272727273,-0.314818181818182,-0.702863636363636,-0.383590909090909,-0.437318181818182,-0.607454545454545,-0.251272727272727,-0.316636363636364,-0.565545454545455,-0.415272727272727,-0.488409090909091,-0.343227272727273,-0.259772727272727,-0.6585,-0.549227272727273,-0.416272727272727
USP39,-0.4885,-0.44825,-0.604,-0.51975,-0.44625,-0.475625,-0.266875,-0.4985,-0.3435,-0.51925,-0.413625,-0.49525,-0.419875,-0.377375,-0.852,-1.368125,-0.91425,-0.828875,-0.34025,-0.649875,-0.631,-0.693,-0.721625,-0.6,-0.898,-0.738625,-0.70725,-0.749,-0.411375,-0.507375,-0.665875,-0.625,-0.629,-0.86825,-0.795375,-0.8425,-1.437625,-0.918125,-0.69875,-0.70525,-0.70675,-0.92775,-0.778125,-1.544125,-0.7195,-0.8125,-0.83425,-0.768375,-0.57525,-0.707875,-0.72875,-0.8095,-0.64425,-0.755,-0.940625,-0.711,-0.561125,-1.748125,-1.1505,-0.929375,-0.687125,-0.828875
CRB1,-0.217833333333333,-0.124166666666667,-0.58,0.00650000000000001,-0.2075,-0.744333333333333,-0.409666666666667,-0.235166666666667,-0.226,-0.584,-0.2275,-0.018,0.163166666666667,-0.782333333333333,0.03825,-0.1732,0.121166666666667,-0.202166666666667,0.0816666666666667,-0.2255,1.01166666666667,0.445333333333333,-0.488,-0.441833333333333,-0.4655,-0.105833333333333,-0.0813333333333334,-0.500333333333333,-0.716666666666667,-0.5905,0.278,-0.851833333333333,0.418333333333333,0.162833333333333,0.2265,-0.4055,-0.7036,-0.202,-0.283166666666667,-0.3746,-0.392,-0.325833333333333,-0.104166666666667,-0.0725,0.1344,-0.646166666666667,-0.7455,-0.209833333333333,-0.206333333333333,0.0596666666666667,0.036,-0.188833333333333,-0.694,-0.339,1.114,-0.170833333333333,0.0608333333333333,0.4326,0.319666666666667,-0.0855,-0.0321666666666667,-0.522333333333333
BAIAP2,-0.168125,-0.1383125,0.2135,-0.1513125,0.062875,0.250625,-0.0138125000000001,-0.095875,0.1578125,0.2626875,0.02375,-0.646125,-0.073875,-0.0978125,-0.4503125,-1.2415625,-0.7835625,-0.2160625,-0.439625,0.17625,-0.25925,-0.8415625,0.245375,-0.359125,-0.0536875,-0.5776875,-0.308625,0.59525,0.30625,-0.1758125,-0.5925625,-0.4155,-0.495,-0.040625,-0.0410625,-0.5123125,-0.674125,-0.1964375,-0.4496875,-0.156125,0.1249375,0.1554375,-0.3614375,0.0934666666666667,0.343,-0.2779375,-0.3385,-0.0716875,-0.2070625,0.190625,0.0399375,-0.0754375,-0.7894375,0.3171875,0.0626875,-0.61575,0.6393125,-0.4756875,-0.550625,-0.073625,0.2356875,-0.2429375
TMEM37,2.187,3.38875,0.5795,0.2915,1.5965,2.5755,-1.15325,-0.18125,0.92475,0.89,-0.242,3.5865,0.4995,-0.05825,2.34475,1.884,2.63925,3.15275,0.63675,-0.8265,2.9735,3.92225,1.34475,1.0355,0.77475,1.7875,1.21875,0.90425,0.18725,0.44675,2.296,2.83975,3.4905,0.922,1.59525,0.68525,1.55975,1.9145,1.80425,2.25775,3.009,2.07375,2.37475,-0.05625,2.37975,3.2,3.0155,3.0785,2.18225,1.27075,0.69625,3.93125,2.7705,-0.90075,3.413,3.328,-0.01625,3.22975,1.22075,1.6145,2.1095,4.1125
ITGAL,0.275,-0.0496666666666667,-0.227333333333333,-0.518666666666667,0.470666666666667,0.0661666666666667,-0.688,-0.382666666666667,-0.481833333333333,-0.836333333333333,0.3945,-0.1845,-0.104333333333333,-0.564833333333333,-0.0028333333333333,-1.15683333333333,-1.1755,0.261,-0.600833333333333,-0.362833333333333,-0.0735,-0.240166666666667,-0.381166666666667,-1.33783333333333,0.214666666666667,0.445833333333333,-0.3765,0.445666666666667,-0.099,1.828,-0.974166666666667,-0.431833333333333,-0.633166666666667,-0.0746666666666667,-0.223833333333333,-1.91233333333333,-1.3905,-0.9565,-1.153,-0.379666666666667,-0.165833333333333,0.197333333333333,-0.323,-1.17683333333333,-0.144166666666667,-0.3605,-0.076,-0.441,-1.08583333333333,-0.894833333333333,-0.0685,-0.578166666666667,-1.121,0.833,-0.403666666666667,-0.8095,-0.306166666666667,-0.715166666666667,-0.933666666666667,-0.4695,-0.341166666666667,-0.127333333333333
ARFGAP1,-1.423,-1.219625,-1.371375,-1.7885,-1.3935,-1.17025,-1.610125,-1.219875,-1.462375,-1.3365,-1.083125,-1.39475,-1.201125,-1.14725,-1.65457142857143,-2.32542857142857,-2.078125,-1.887375,-2.268375,-1.72625,-1.142625,-1.940875,-1.450125,-1.974375,-1.22125,-1.492,-1.606625,-0.96975,-0.65025,-0.863625,-2.44185714285714,-1.436125,-1.5655,-1.544625,-1.291125,-2.22575,-2.14825,-2.33975,-1.949,-1.598625,-1.098,-0.74975,-1.060125,-0.614125,-1.37925,-1.53975,-1.659375,-1.285125,-1.31725,-1.42,-0.936,-1.488,-1.283125,-0.56975,-1.530875,-1.17475,-0.521125,-1.58775,-2.224625,-1.48225,-1.3255,-1.442
CHST3,0.8125,0.70625,0.85925,1.064,0.291,1.587,0.50975,0.961,1.119,0.49525,0.47075,1.11775,0.9815,0.2885,0.70875,-0.955666666666667,-0.253,0.38025,0.901,1.14225,0.33225,1.3725,0.11375,0.13025,0.43925,0.7555,1.035,1.634,1.5435,0.4805,-0.45275,1.55175,0.065,0.01325,0.261,-0.2835,-2.23125,0.08675,0.15925,0.471,0.6965,1.31875,1.264,-0.755,0.7965,1.1455,0.707,1.3195,1.135,0.14475,0.81475,1.746,-0.00525,1.82025,0.02875,1.26075,1.9865,0.3155,-0.90825,0.46175,0.8375,0.28675
BTAF1,-0.5755,-1.22816666666667,-0.8335,-0.153666666666667,-0.1575,-1.03116666666667,-0.5065,-0.408,-0.474333333333333,-0.4055,-0.235333333333333,-1.03283333333333,-0.182333333333333,-0.461833333333333,-0.614166666666667,-0.2655,-0.672333333333333,-1.0005,-0.244333333333333,-0.309166666666667,-0.8425,-0.534833333333333,-0.618666666666667,-0.541333333333333,0.3305,-0.0695,0.128333333333333,-0.3845,0.261666666666667,0.262666666666667,-0.279,-1.10566666666667,-0.8965,-0.299666666666667,-0.15,-0.00283333333333333,0.187333333333333,-0.698166666666667,-0.357,-0.287833333333333,-0.543166666666667,-0.842833333333333,-0.344166666666667,-0.879666666666667,-0.589666666666667,-0.798833333333333,-0.624166666666667,-0.290333333333333,-0.165833333333333,0.136666666666667,0.0658333333333333,-0.612666666666667,-0.8755,-0.196,-0.478166666666667,-1.07983333333333,-0.167166666666667,-0.449666666666667,0.625333333333333,0.0643333333333333,0.00233333333333334,-0.9915
UQCRC2,0.1115,0.316,-0.1065,0.178,0.094,0.5105,0.162,0.175,0.016,0.169,0.0105,0.9225,0.0765,0.1365,0.3375,0.6265,0.436,0.204,0.212,0.2915,0.8575,0.596,0.2225,0.2425,0.256,0.201,0.2035,-0.0105,0.1365,-0.1715,0.417,0.5875,0.8595,0.047,0.0015,0.3275,0.5485,0.347,0.8705,0.348,0.257,-0.038,0.4375,-1.069,0.198,0.4225,0.5635,0.3115,0.375,0.091,0.1615,0.754,0.9015,0.2785,0.3215,0.63,-0.03,1.119,0.5975,0.0595,0.031,0.4085
HYAL1,-0.8169,-0.7926,-0.9892,-1.7983,-1.6073,-0.7416,-2.1778,-1.6818,-1.6236,-1.6825,-1.9274,0.2487,-2.1278,-1.9504,-1.2683,-1.13125,-1.4428,-1.0814,-2.0067,-1.6311,0.3095,-1.3184,-2.1831,-2.3148,-2.0698,-1.8322,-1.578,-1.1657,-1.6537,-1.6422,-1.4191,-0.3198,-1.4996,-1.5741,-1.2896,-1.2802,-0.1873,-1.8462,-1.9165,-1.5088,-1.2912,-0.8954,-0.563,2.33277777777778,-1.4235,-0.4726,-1.0347,-0.9994,-0.8972,-1.165,-1.298,-0.4759,-0.3863,-1.4858,-1.0851,-0.8045,-1.034,-0.9895,-1.1208,-0.9607,-0.6922,-0.2506
ZNF519,0.04725,-0.87825,0.16,0.308,0.17025,-0.35875,-0.2425,0.81575,0.4635,-0.0905,0.47375,-0.422,0.82225,0.15225,-1.9765,-0.41825,-0.6425,-0.66925,0.3175,0.71975,0.02725,-0.31675,0.33325,0.224,-0.22275,-0.27025,-0.228,-0.60975,-0.03125,-0.7655,0.42925,-0.08225,-0.04925,0.064,0.1785,-0.231,0.57525,0.1645,0.17325,-0.74475,-0.78675,-1.07375,-0.78275,0.34825,-0.331,-1.0615,-0.83825,-0.6335,-0.34725,0.249,-0.36025,-0.27175,-0.34725,0.668,0.0025,-0.54375,-0.6515,0.29675,0.16725,-0.40325,0.11175,-0.48425
METTL1,-0.662,-2.016375,-0.11875,-0.297375,-0.844,-0.38925,-0.374125,-0.288625,-0.924125,-0.4385,-0.7985,-1.21325,-0.53475,0.01875,-0.21375,-0.20775,-0.4695,-0.33525,-0.906125,0.14325,-0.880875,-1.07975,-0.100125,-0.5885,-0.47575,-0.4975,-0.7735,0.191,-0.0445,-0.108375,-0.786125,-1.476375,-1.252625,-0.375875,-0.569125,-0.50825,-1.288375,-0.91375,-0.0595,-0.239625,-0.534,-0.374625,-0.970625,-1.004875,0.05875,-0.6835,-0.654,-0.61075,-0.7885,-0.377,-0.442875,-0.977,-1.034125,-0.153,-0.33775,-0.838875,0.211375,-1.180875,-0.693625,-0.483,-0.599875,-0.1755
MFSD3,-0.8579,-0.9174,-0.66,-0.9322,-0.9458,0.1336,0.0117,-0.6448,-1.0239,-0.4349,-0.5225,-0.8372,-0.5842,-0.177,-0.1829,-2.1497,-1.069,-0.3461,-1.6275,-0.5209,-0.8594,-1.0104,0.1066,-0.3215,-0.1652,-0.8844,-0.744,0.2796,0.0715,-0.4892,-1.5848,-0.9358,-0.82,-0.2056,-0.5197,-1.55,-1.2626,-1.5255,-0.917,-0.865,-0.445,-0.3234,-0.8994,1.21588888888889,0.0131,-0.5979,-0.4891,-0.3962,-0.0824,-0.9626,-0.1617,-0.5955,-0.6336,0.3257,-0.7023,-0.3147,-0.0259,-0.6804,-1.3596,-0.695,-0.7998,-0.5948
DARS2,-2.09466666666667,-1.82683333333333,-2.34283333333333,-2.12566666666667,-2.1525,-2.0445,-1.24466666666667,-2.3545,-2.112,-2.16233333333333,-1.97383333333333,-1.52133333333333,-1.8085,-1.67266666666667,-2.07866666666667,-2.13066666666667,-1.91183333333333,-1.4885,-1.66016666666667,-1.829,-1.2625,-1.53216666666667,-1.731,-1.89166666666667,-2.51783333333333,-1.92283333333333,-2.15516666666667,-2.17166666666667,-2.10283333333333,-1.52916666666667,-1.99166666666667,-1.55833333333333,-1.77983333333333,-2.17616666666667,-2.45183333333333,-1.85816666666667,-1.977,-1.844,-2.3585,-2.55783333333333,-2.24716666666667,-2.576,-2.432,-0.918333333333333,-2.39566666666667,-1.65833333333333,-1.7895,-2.11983333333333,-1.65333333333333,-2.04983333333333,-2.23733333333333,-1.49966666666667,-1.57916666666667,-2.6885,-2.24716666666667,-1.5905,-2.47133333333333,-1.60283333333333,-1.52116666666667,-2.5185,-2.385,-1.85816666666667
CDC25A,-2.7215,-2.441,-2.82016666666667,-2.54766666666667,-2.7105,-2.60166666666667,-2.64033333333333,-2.75,-2.8265,-2.81666666666667,-2.80566666666667,-2.61266666666667,-3.185,-2.24983333333333,-2.5698,-2.38483333333333,-3.23416666666667,-3.465,-3.223,-3.15516666666667,-1.431,-3.37233333333333,-3.00516666666667,-3.21083333333333,-2.95733333333333,-3.03883333333333,-2.28266666666667,-2.103,-2.51383333333333,-1.8385,-3.9218,-2.74433333333333,-2.965,-2.77783333333333,-2.75066666666667,-2.84266666666667,-2.34733333333333,-2.29166666666667,-3.38033333333333,-2.84533333333333,-2.66483333333333,-2.37866666666667,-1.86816666666667,-0.4468,-2.534,-3.16083333333333,-3.06683333333333,-2.93083333333333,-2.68616666666667,-2.6325,-2.544,-3.18933333333333,-2.877,-2.079,-2.87483333333333,-3.59716666666667,-2.713,-2.7025,-2.88583333333333,-2.563,-3.114,-2.62583333333333
BAIAP2L1,-1.133,-2.15325,-0.60925,-0.6055,-0.68525,-0.765,-0.16575,-0.43225,-0.68975,-0.4085,-0.90025,-2.03275,-0.65425,-0.3605,-1.10425,-1.99625,-1.55175,-1.286,-0.7955,-0.26475,-0.3435,-2.56425,-0.426,-1.22175,-0.85525,-0.86275,-0.93025,-0.594,-0.73825,-1.0525,-1.281,-1.98225,-1.46325,-0.72,-0.99925,-1.2335,-1.96125,-0.8485,-0.8495,-0.88875,-1.1875,-1.015,-1.12075,-1.7515,-0.691,-1.91225,-1.335,-1.10975,-1.0525,-0.87025,-0.77625,-1.549,-2.34,-0.557,-1.125,-2.236,-0.41925,-2.00725,-1.2965,-0.96825,-1.206,-1.685
B3GNT5,1,-0.161875,1.968375,1.35425,0.435875,0.33025,0.62875,1.982875,0.399875,1.9615,0.127375,0.949,0.651375,0.881875,1.6495,2.081875,0.782625,1.15475,0.904875,1.88425,1.607,1.608875,1.625375,1.260875,0.83375,0.841625,1.310375,1.2795,0.566375,2.23075,1.799125,0.98775,1.55375,1.732375,0.9685,1.360125,1.360875,2.235125,2.0795,2.346625,2.0275,1.389875,1.594875,-1.21725,0.75375,0.63425,1.9425,2.218625,0.3015,2.419875,0.53775,1.944875,0.681625,0.854625,2.13775,0.8265,0.468125,1.828625,2.1615,0.885125,1.729875,1.780375
ATOX1,-0.532875,-0.1855,-0.7315,-1.041625,-0.3785,-0.44025,0.11475,-0.64,-0.58425,-0.540875,-0.4635,-0.424,-0.615125,-0.097625,0.06825,0.53175,0.06975,0.008625,-1.0985,-1.5655,-0.376,-0.65875,-0.254375,-0.649875,-0.67325,-0.205,-0.917125,-0.299375,-1.173625,0.084125,-0.471,-0.249,-0.374125,-0.5145,-0.514125,-0.008375,-0.249375,-0.0775,-0.409,-0.107375,-0.4335,-0.88925,-0.833625,-1.174625,-0.493,0.134125,-0.24025,-0.41825,-0.147375,0.094625,-1.04425,-0.457625,-0.094625,-1.1215,0.015875,-0.08575,-0.919,0.21,0.541,-0.347375,-0.443875,0.47475
DNASE1,-1.127,-1.26875,-1.413,-1.16275,-1.09725,-1.077,-0.2095,-0.9375,-1.02475,-0.83075,-1.13575,-1.21475,-1.06125,-0.57675,-1.7915,-1.3605,-1.42775,-1.49075,-1.61825,-1.22675,-0.47075,-1.2875,-0.212,0.63925,-1.3875,-0.998,-1.41825,-0.638,-1.0855,-0.94925,-1.56175,-0.905,-0.85575,-1.39175,-1.0415,-1.87725,-1.9775,-1.804,-1.79075,-1.50475,-1.3595,-0.825,-1.01075,-0.19275,-0.819333333333333,-0.907,-1.79375,-0.949,-0.88075,-1.54375,-1.027,-0.76675,-1.46625,-1.04375,-1.38025,-0.58325,-0.74875,-0.81625,-1.86125,-1.9655,-1.41725,-1.4075
PTN,3.5031,-0.4748,5.3135,5.4202,3.6257,4.7176,4.9784,4.578,4.9526,4.2777,5.1296,1.9064,4.0808,5.2217,3.9633,6.0596,3.9617,4.8789,4.4921,2.8678,0.4424,-0.6801,5.0803,5.3553,3.7462,4.0297,4.6353,5.2953,3.6583,4.1915,5.4311,-0.3568,4.5433,3.5338,4.2201,5.2268,1.6036,4.8717,4.929,5.1443,4.8114,4.9704,3.8225,3.5,4.4784,4.3308,2.6599,4.1401,4.2899,4.9515,3.4028,-1.5592,-0.7595,2.8878,5.3453,-1.0877,4.8903,2.2034,2.669,5.0379,3.7335,1.219
HECA,1.939,2.1095,2.07875,1.952,1.9365,1.61375,1.518,1.94475,1.89875,1.85675,1.914,1.9005,1.815,1.57225,2.0765,2.52575,2.08725,2.02375,1.76025,2.05425,2.58925,2.33425,1.7825,1.77575,1.8635,1.97175,2.13425,2.096,1.666,1.92625,2.33825,1.95575,1.90775,1.83425,1.9005,2.10525,2.26525,2.3935,2.447,2.09525,2.05775,1.87425,2.0795,1.7235,1.92025,2.039,2.20075,2.0365,1.80775,2.01025,2.01175,2.557,2.01875,1.896,2.15925,2.07075,1.7575,2.2935,2.2895,2.0935,2.32725,2.13675
